Time,<FuelMassFlw>,<EoNOx>,<PwrHeatTrnsfrLoss>,EngTrq,InjPw,SpkAdv,ICP,ECP
83.6 sec,0.00495611403864547,7.56874029181969e-05,189943.798129175,102.444978122656,11.5229651398507,10,32.8502097934973,40
83.8 sec,0.00217156595333765,6.46030433730928e-05,62051.0240681815,115.110631998474,5.04889084151003,40,60,40
84 sec,0.00491329920941466,7.27516117170025e-05,187296.121099877,106.939016380378,11.4234206618891,26.2606875195725,20,40
84.2 sec,0.00491329920941466,7.27516117170025e-05,187296.121099877,106.939016380378,11.4234206618891,26.2606875195725,20,40
84.4 sec,0.00252753539421126,7.0640866025951e-05,78112.9326041634,110.733128346014,5.87651979154117,10,30.3086951787333,0
84.6 sec,0,6.44170377090328e-05,-35944.3328961977,112.122848498216,0,20.4344777572698,60,6.03651433479303
84.8 sec,0,6.44170377090328e-05,-35944.3328961977,112.122848498216,0,20.4344777572698,60,6.03651433479303
85 sec,0.00663822059811438,7.61941223321159e-05,261083.608988305,118.900646285976,15.4338628906159,40,54.2771131416241,13.5693205408638
85.2 sec,0.0080685039307278,8.36402512215308e-05,327765.157855303,109.66686628941,18.7592716389421,12.5805492470045,21.0710318964713,0
85.4 sec,0.0080685039307278,8.36402512215308e-05,327765.157855303,109.66686628941,18.7592716389421,12.5805492470045,21.0710318964713,0
85.6 sec,0.00263773062389481,6.66778358905647e-05,80981.3789409632,119.762598461989,6.13272370055544,23.0515329670306,55.8689197978792,0
85.8 sec,0.00447113239035041,7.16922377248447e-05,165825.234043109,112.898508451279,10.3953828075647,40,26.2348385448256,32.1924711049236
86 sec,0.00447113239035041,7.16922377248447e-05,165825.234043109,112.898508451279,10.3953828075647,40,26.2348385448256,32.1924711049236
86.2 sec,0.00501288885795659,7.5698169649883e-05,190447.044606841,109.973484874241,11.6549665947491,13.891365600994,60,30.0011886936443
86.4 sec,0.00385711601948314,7.02214994777579e-05,137136.964382015,116.074966201381,8.96779474529831,26.0110785274459,31.7432960117761,24.7885001555015
86.6 sec,0.00385711601948314,7.02214994777579e-05,137136.964382015,116.074966201381,8.96779474529831,26.0110785274459,31.7432960117761,24.7885001555015
86.8 sec,0.00224333126221507,6.54030479632583e-05,64475.0001435463,117.365153760315,5.21574518465004,20.7528053411744,20,14.7700576150088
87 sec,0.00860215053763441,8.50316376535308e-05,351611.883135429,109.940722091257,20,12.3163233373522,45.373225542879,26.1470966646127
87.2 sec,0.00860215053763441,8.50316376535308e-05,351611.883135429,109.940722091257,20,12.3163233373522,45.373225542879,26.1470966646127
87.4 sec,0.0037655621626961,7.41394773077107e-05,133516.002175195,110.936118077282,8.75493202826844,10,48.0784275339524,0
87.6 sec,0.00300558647104506,6.80562167196624e-05,98007.8873675127,118.371737336768,6.98798854517975,34.8107171040394,31.179094966488,6.8907317714391
87.8 sec,0.00300558647104506,6.80562167196624e-05,98007.8873675127,118.371737336768,6.98798854517975,34.8107171040394,31.179094966488,6.8907317714391
88 sec,0.00504760977741543,7.3070541259431e-05,191706.471381948,113.039167970341,11.7356927324909,23.4084417969922,20,26.1473607005478
88.2 sec,0.00821045297753805,8.28862391487002e-05,334665.549386419,109.285801290053,19.089303172776,15.8061060695937,23.5636187085385,27.9916550717744
88.4 sec,0.00821045297753805,8.28862391487002e-05,334665.549386419,109.285801290053,19.089303172776,15.8061060695937,23.5636187085385,27.9916550717744
88.6 sec,0.00307245942820401,6.83747492284243e-05,102107.398721617,115.412380327546,7.14346817057433,23.8786392260773,20,11.6106353004386
88.8 sec,0.00324395460200197,7.26828701286989e-05,111533.355809209,107.094836456962,7.54219444965458,10,60,30.1353305465334
89 sec,0.00324395460200197,7.26828701286989e-05,111533.355809209,107.094836456962,7.54219444965458,10,60,30.1353305465334
89.2 sec,0.00343937439564599,6.92326647599141e-05,118909.190101475,114.57991333234,7.99654546987693,31.5890095135519,45.0420157073094,33.2279949086265
89.4 sec,0.00196099939085866,6.57106391479715e-05,53369.867651858,111.357939438313,4.55932358374637,13.4994922052402,50.7124264420888,40
89.6 sec,0.00196099939085866,6.57106391479715e-05,53369.867651858,111.357939438313,4.55932358374637,13.4994922052402,50.7124264420888,40
89.8 sec,0.00455809613020459,7.3225505984979e-05,168863.88509935,114.251722417786,10.5975735027257,18.1246931287726,60,24.4940091123383
90 sec,0.00860215053763441,8.42746351532097e-05,352138.176223025,109.31318312411,20,14.5131787724487,28.5551517552498,28.7844414516315
90.2 sec,0.00860215053763441,8.42746351532097e-05,352138.176223025,109.31318312411,20,14.5131787724487,28.5551517552498,28.7844414516315
90.4 sec,0.00709417374229835,7.86260729050599e-05,284361.232844359,110.389982623347,16.4939539508436,20.9241024942702,60,40
90.6 sec,0.00556626382563762,7.46442923198446e-05,214855.584826366,113.387917031502,12.9415633946075,21.557770864548,60,34.3370036508852
90.8 sec,0.00556626382563762,7.46442923198446e-05,214855.584826366,113.387917031502,12.9415633946075,21.557770864548,60,34.3370036508852
91 sec,0.00272070062237077,6.87029359589162e-05,85309.0212825661,117.015990211456,6.32562894701204,18.757427290131,42.7129693561289,6.15703298724134
91.2 sec,0.00232843599607194,6.63352310238058e-05,69301.0300447788,113.712972386188,5.41361369086725,20.2417267584081,60,36.5739135151992
91.4 sec,0.00232843599607194,6.63352310238058e-05,69301.0300447788,113.712972386188,5.41361369086725,20.2417267584081,60,36.5739135151992
91.6 sec,0,6.40969003469864e-05,-31842.5811350723,97.4184010639056,0,10,34.3436885880285,40
91.8 sec,0,6.34499095514111e-05,-33084.9247988323,103.182943015395,0,18.0772896570367,60,40
92 sec,0,6.34499095514111e-05,-33084.9247988323,103.182943015395,0,18.0772896570367,60,40
92.2 sec,0.00288914643038289,6.78474641809473e-05,92840.4200491598,118.193085976499,6.71726545064022,40,36.2063852009319,16.1870188378818
92.4 sec,0.00652350762104172,7.6390233771579e-05,256377.760027966,117.720230322901,15.167155218922,29.0437760213864,60,21.5081817619117
92.6 sec,0.00652350762104172,7.6390233771579e-05,256377.760027966,117.720230322901,15.167155218922,29.0437760213864,60,21.5081817619117
92.8 sec,0.00234333252922589,6.34544464753945e-05,67054.3235387311,123.048774076297,5.44824813045019,38.9173729192598,45.4828542136538,0
93 sec,0.00162027380333243,6.94869441460824e-05,38263.0729975108,107.128594498296,3.76713659274789,10,37.538888763778,22.2319205328719
93.2 sec,0.00162027380333243,6.94869441460824e-05,38263.0729975108,107.128594498296,3.76713659274789,10,37.538888763778,22.2319205328719
93.4 sec,0.00248875590687407,6.53384580259093e-05,74134.6619522542,120.801729537116,5.78635748348221,25.753566194467,60,10.3521830956884
93.6 sec,0,6.40953668103073e-05,-36158.2608394341,113.042437849841,0,21.79177840955,60,0.805090090560608
93.8 sec,0,6.40953668103073e-05,-36158.2608394341,113.042437849841,0,21.79177840955,60,0.805090090560608
94 sec,0.00148271952242852,6.47104976085967e-05,33534.5796432227,104.674771622507,3.44732288964632,28.3446053389494,20,40
94.2 sec,0.00712806827174203,7.96443089348183e-05,285586.431217537,110.936402717912,16.5727587318002,17.5094008059176,35.074388298635,32.9329335653126
94.4 sec,0.00712806827174203,7.96443089348183e-05,285586.431217537,110.936402717912,16.5727587318002,17.5094008059176,35.074388298635,32.9329335653126
94.6 sec,0.00493462562060264,7.49237791047494e-05,187431.200938508,109.069176464039,11.4730045679011,15.5789627542087,41.4788939985315,35.7607361483432
94.8 sec,0.00475944756275023,7.22156907305998e-05,176956.035484714,118.061871786193,11.0657155833943,34.4800898387841,59.1789440329837,19.5918159334222
95 sec,0.00475944756275023,7.22156907305998e-05,176956.035484714,118.061871786193,11.0657155833943,34.4800898387841,59.1789440329837,19.5918159334222
95.2 sec,0.0029267121699856,6.86600571220958e-05,94788.4101277998,116.915353648383,6.80460579521653,20.5500678358749,30.1592676383526,5.81147072132249
95.4 sec,0,6.38215298721897e-05,-36064.4715095563,113.027620902295,0,40,38.5230680567859,10.4119895558927
95.6 sec,0,6.38215298721897e-05,-36064.4715095563,113.027620902295,0,40,38.5230680567859,10.4119895558927
95.8 sec,0,6.28316822954518e-05,-33513.7040801498,105.381100047744,0,30.2965436826589,20,32.7463440663844
96 sec,0.0048427583311658,7.26000409031271e-05,182896.742138745,111.537633735619,11.2594131199605,28.0967833427339,60,40
96.2 sec,0.0048427583311658,7.26000409031271e-05,182896.742138745,111.537633735619,11.2594131199605,28.0967833427339,60,40
96.4 sec,0.0045502156531303,7.4026701597299e-05,171959.912373932,101.627121503402,10.579251393528,11.0619060934879,20,36.5934741813445
96.6 sec,0.00175641136725661,6.26561066420728e-05,41457.6061969589,121.078130189118,4.08365642887163,40,60,23.4405631499132
96.8 sec,0.00175641136725661,6.26561066420728e-05,41457.6061969589,121.078130189118,4.08365642887163,40,60,23.4405631499132
97 sec,0.00395373535934165,7.07719352857273e-05,143364.528305636,109.739599607756,9.19243471046934,21.7029927746147,20,34.1451934875427
97.2 sec,0.00571858945524662,7.37824453930679e-05,219472.98590656,119.629396790278,13.2957204834484,40,44.1463810636458,1.46780291197879
97.4 sec,0.00571858945524662,7.37824453930679e-05,219472.98590656,119.629396790278,13.2957204834484,40,44.1463810636458,1.46780291197879
97.6 sec,0.000788109639080734,6.34829356552164e-05,2969.56524319211,101.504316868081,1.83235491086271,39.7051567223194,20,40
97.8 sec,0.00510881582383822,7.28518790925876e-05,192494.811115552,118.498781633127,11.8779967904239,40,35.9555062044019,13.4353749935597
98 sec,0.00510881582383822,7.28518790925876e-05,192494.811115552,118.498781633127,11.8779967904239,40,35.9555062044019,13.4353749935597
98.2 sec,0.00666319745829456,7.70200133836328e-05,264888.170194398,110.996734046879,15.4919340905349,35.4046955429429,34.8602129510789,40
98.4 sec,0.00453575593432393,7.58890513288807e-05,169669.113971617,106.932251574327,10.5456325473031,10,23.9464476234234,20.2445270438373
98.6 sec,0.00453575593432393,7.58890513288807e-05,169669.113971617,106.932251574327,10.5456325473031,10,23.9464476234234,20.2445270438373
98.8 sec,0.00826051231542751,8.05229410888952e-05,334943.842686334,116.450192852987,19.205691133369,25.6432383054341,52.2874011015173,27.1014327731967
99 sec,0,6.451178664883e-05,-34301.6721069203,107.191053860957,0,18.5433495446972,20,11.2271156026613
99.2 sec,0,6.451178664883e-05,-34301.6721069203,107.191053860957,0,18.5433495446972,20,11.2271156026613
99.4 sec,0.00228753986183998,6.62083331026059e-05,67909.5971334295,112.034035417585,5.31853017877796,20.0587436839622,60,40
99.6 sec,0.00700969345631939,7.92903597962245e-05,278447.301539003,115.562969421227,16.2975372859426,17.1289043448873,34.8361269513215,0
99.8 sec,0.00700969345631939,7.92903597962245e-05,278447.301539003,115.562969421227,16.2975372859426,17.1289043448873,34.8361269513215,0
100 sec,0.0080092801178714,8.30944180234837e-05,323912.964007399,112.949072036914,18.621576274051,13.3073023031204,35.6690044634332,1.91358972075638
100.2 sec,0.00489021356571382,7.26588133403478e-05,183844.458840182,115.36422549143,11.3697465402846,40,60,30.8058276204898
100.4 sec,0.00489021356571382,7.26588133403478e-05,183844.458840182,115.36422549143,11.3697465402846,40,60,30.8058276204898
100.6 sec,0.0047885890335723,7.34991904335685e-05,179317.964649965,114.258477033047,11.1334695030556,19.0306012828382,40.456543265328,26.5912221376175
100.8 sec,0.000655363400187354,6.66133025358051e-05,-5843.61029767128,109.6956093624,1.5237199054356,17.8109943034462,53.1327657136808,16.2158025360414
101 sec,0.000655363400187354,6.66133025358051e-05,-5843.61029767128,109.6956093624,1.5237199054356,17.8109943034462,53.1327657136808,16.2158025360414
101.2 sec,0,6.34217892372231e-05,-33258.0201239352,103.95296745839,0,19.066120120919,20,30.6005428681315
101.4 sec,0.00296729034749476,6.81229930776665e-05,97484.9479777467,115.125128911217,6.89895005792531,32.8401902742663,59.6173476576623,31.5670642979153
101.6 sec,0.00296729034749476,6.81229930776665e-05,97484.9479777467,115.125128911217,6.89895005792531,32.8401902742663,59.6173476576623,31.5670642979153
101.8 sec,0.00546611447931953,7.32141065953692e-05,208130.176445554,119.617857006854,12.7087161644179,33.3305988793144,60,0
102 sec,0.00329058400295921,6.91869762524129e-05,113268.97228424,110.781682824245,7.65060780688017,21.6075937250728,60,40
102.2 sec,0.00329058400295921,6.91869762524129e-05,113268.97228424,110.781682824245,7.65060780688017,21.6075937250728,60,40
102.4 sec,0.00428629256890611,7.50873081913933e-05,157840.79973,108.762902439059,9.96563022270671,10.6502750980942,41.9082398561504,25.6560261395009
102.6 sec,0.00170767992810751,6.81193293141386e-05,41356.5123342726,110.955594542249,3.97035583284997,10,46.2380486117277,22.6608366373983
102.8 sec,0.00170767992810751,6.81193293141386e-05,41356.5123342726,110.955594542249,3.97035583284997,10,46.2380486117277,22.6608366373983
103 sec,0.00339270840389183,6.86124084306373e-05,115053.281209953,119.323412445126,7.8880470390485,40,37.8865079651317,2.70482461306171
103.2 sec,0.00649911649210735,8.07848510822182e-05,256780.582694322,109.894475660491,15.1104458441496,10,44.6944477502393,16.8946766998498
103.4 sec,0.00649911649210735,8.07848510822182e-05,256780.582694322,109.894475660491,15.1104458441496,10,44.6944477502393,16.8946766998498
103.6 sec,0.000433802233293007,6.48973154988291e-05,-16764.6039224739,113.558599231703,1.00859019240624,23.769907446498,51.0152687605759,2.29086749631298
103.8 sec,0,6.38548298283035e-05,-36223.9546518235,113.457682641877,0,40,45.2267348686085,7.09690203555055
104 sec,0,6.38548298283035e-05,-36223.9546518235,113.457682641877,0,40,45.2267348686085,7.09690203555055
104.2 sec,0.0079497105584554,7.99343834532085e-05,321781.203157421,114.332914074484,18.4830770484088,28.3149661317075,32.3002960052861,31.3392993115706
104.4 sec,0.00269900813069193,7.1445152971036e-05,86352.4948415826,108.903961983905,6.27519390385874,10,25.7334366626689,0
104.6 sec,0.00269900813069193,7.1445152971036e-05,86352.4948415826,108.903961983905,6.27519390385874,10,25.7334366626689,0
104.8 sec,0,6.20604677623343e-05,-32906.6172605346,103.140155278288,0,31.4865397806546,20.8951915273176,37.9271604619289
105 sec,0.00226086193826472,6.38104396865669e-05,64199.7305172078,120.918676173519,5.25650400646547,32.7931677616513,60,24.3752527795044
105.2 sec,0.00226086193826472,6.38104396865669e-05,64199.7305172078,120.918676173519,5.25650400646547,32.7931677616513,60,24.3752527795044
105.4 sec,0.0077819435393809,8.07665187110776e-05,313677.710996269,114.605438651135,18.0930187290606,18.4289020106623,29.7412303831819,16.4187211541524
105.6 sec,0.0038055322417475,7.16129555669195e-05,139201.554184028,98.7761092686732,8.84786246206293,10,20,40
105.8 sec,0.0038055322417475,7.16129555669195e-05,139201.554184028,98.7761092686732,8.84786246206293,10,20,40
106 sec,0,6.34994439386686e-05,-34753.9381869469,109.469355317231,0,33.6698890271278,30.6946025337442,27.2811439372039
106.2 sec,0.00352717340679958,6.94202930128436e-05,123736.717924662,111.578960981206,8.20067817080903,32.7156133940745,20.0642629713688,31.165470541506
106.4 sec,0.00352717340679958,6.94202930128436e-05,123736.717924662,111.578960981206,8.20067817080903,32.7156133940745,20.0642629713688,31.165470541506
106.6 sec,0.0062764977218765,7.9194444720083e-05,247740.015443046,108.336267043097,14.5928572033629,12.7456960598381,20,17.2844225978531
106.8 sec,0.00673950249560747,8.07119923015704e-05,268075.055967956,109.240672631207,15.6693433022874,11.7189250622286,60,27.0000819880841
107 sec,0.00673950249560747,8.07119923015704e-05,268075.055967956,109.240672631207,15.6693433022874,11.7189250622286,60,27.0000819880841
107.2 sec,0.00352811927192425,7.34426159583196e-05,123942.282311884,108.059544809939,8.20287730722388,10,48.3569497137791,26.628372738951
107.4 sec,0.000811828499719671,6.56880024402449e-05,1787.0768487229,109.157399041921,1.88750126184823,22.0122067181404,60,30.6258736912112
107.6 sec,0.000811828499719671,6.56880024402449e-05,1787.0768487229,109.157399041921,1.88750126184823,22.0122067181404,60,30.6258736912112
107.8 sec,0.00857813491396811,8.54453449671872e-05,352199.334991053,104.651361716118,19.9441636749758,10,23.1883691493726,29.5535510297678
108 sec,0.00543523904143756,7.40367379937488e-05,209603.819534761,111.278831049052,12.6369307713423,25.1533034628063,37.6566433209218,40
108.2 sec,0.00543523904143756,7.40367379937488e-05,209603.819534761,111.278831049052,12.6369307713423,25.1533034628063,37.6566433209218,40
108.4 sec,0.00174980022556455,6.27673127957504e-05,40966.3256199741,121.390000034711,4.06828552443758,40,43.6761777442595,19.2824853020026
108.6 sec,0,6.45866569058982e-05,-35481.5595772612,110.618156589181,0,19.4397658440403,35.923685007328,13.3843458143426
108.8 sec,0,6.45866569058982e-05,-35481.5595772612,110.618156589181,0,19.4397658440403,35.923685007328,13.3843458143426
109 sec,0.00860215053763441,8.36913792992568e-05,350644.652868437,113.485225458223,20,15.5888962242536,60,19.8163308224152
109.2 sec,0.00376056602647794,7.25710091210483e-05,133101.426620903,112.873579270351,8.7433160115612,14.2883527690167,54.6401681352445,17.9794176401018
109.4 sec,0.00376056602647794,7.25710091210483e-05,133101.426620903,112.873579270351,8.7433160115612,14.2883527690167,54.6401681352445,17.9794176401018
109.6 sec,0.0042259011368864,7.18426635144366e-05,156855.704101804,104.588100964049,9.82522014326088,18.1348349500379,21.1833467165136,40
109.8 sec,0,6.34582282948673e-05,-34608.2716724633,109.071137391224,0,34.5195504594573,20,16.5337433701664
110 sec,0,6.34582282948673e-05,-34608.2716724633,109.071137391224,0,34.5195504594573,20,16.5337433701664
110.2 sec,0.00621769136183078,7.58509286346738e-05,244180.988256024,113.538722595087,14.4561324162566,35.2107673335451,40.8412303943441,35.6213809244895
110.4 sec,0,6.38327561760507e-05,-36117.5657994388,113.170865104802,0,29.7487782763695,37.4976638268145,6.72141583079673
110.6 sec,0,6.38327561760507e-05,-36117.5657994388,113.170865104802,0,29.7487782763695,37.4976638268145,6.72141583079673
110.8 sec,0.00700693736079699,7.69531255497418e-05,277583.542105003,119.08943223704,16.291129363853,36.3483748589449,37.0334271992174,7.49793720323819
111 sec,0.000843637761769447,6.65789156580904e-05,5616.46091103931,99.3014023573492,1.96145779611396,10.953937023602,20,28.9967693710652
111.2 sec,0.000843637761769447,6.65789156580904e-05,5616.46091103931,99.3014023573492,1.96145779611396,10.953937023602,20,28.9967693710652
111.4 sec,0.00361498538100783,6.95190871885406e-05,128925.104184906,106.939016380378,8.40484101084321,40,20,40
111.6 sec,0,6.29841290086347e-05,-33634.8795197155,105.828623982277,0,39.1800820199198,40.4618545124904,40
111.8 sec,0,6.29841290086347e-05,-33634.8795197155,105.828623982277,0,39.1800820199198,40.4618545124904,40
112 sec,0.00464772170331125,7.1408045207692e-05,171398.267738384,119.485790012319,10.8059529601986,40,60,5.51964578649274
112.2 sec,0.00264888108013179,6.73897891572918e-05,82746.2552512301,116.280482448648,6.15864851130642,24.2014885147277,26.9422664715842,19.1938947501039
112.4 sec,0.00264888108013179,6.73897891572918e-05,82746.2552512301,116.280482448648,6.15864851130642,24.2014885147277,26.9422664715842,19.1938947501039
112.6 sec,0,6.69143373187535e-05,-34368.7212308284,104.856710929859,0,10,46.9837748046561,11.7264178745573
112.8 sec,0.00536195467782434,7.58429017977927e-05,207752.52045924,104.769314559916,12.4665446259416,14.5307517795022,28.7429142025721,40
113 sec,0.00536195467782434,7.58429017977927e-05,207752.52045924,104.769314559916,12.4665446259416,14.5307517795022,28.7429142025721,40
113.2 sec,0,6.38688004731859e-05,-36292.7278968231,113.64294128429,0,40,46.1341922790411,0
113.4 sec,0.00296477970600793,6.81004892012624e-05,97717.2355770669,114.183851225884,6.89311281646843,28.8342198661123,44.9659133749742,34.3168502323577
113.6 sec,0.00296477970600793,6.81004892012624e-05,97717.2355770669,114.183851225884,6.89311281646843,28.8342198661123,44.9659133749742,34.3168502323577
113.8 sec,0.0037032108233971,6.97387497233744e-05,132891.640377741,106.939016380378,8.60996516439825,35.7333913136531,20,40
114 sec,0.002919233577078,6.79353265766995e-05,96583.5462862621,110.905782901644,6.78721806670636,40,34.0743883082601,40
114.2 sec,0.002919233577078,6.79353265766995e-05,96583.5462862621,110.905782901644,6.78721806670636,40,34.0743883082601,40
114.4 sec,0.00384173139399963,7.01865797194445e-05,136548.118461741,115.797783411006,8.93202549104912,24.1963388261524,20,5.49875163184739
114.6 sec,0.00206404154836638,6.0586498170786e-05,53965.3462386567,125.814838781809,4.79889659995183,27.6845164830651,41.334812157498,6.81748389328737
114.8 sec,0.00206404154836638,6.0586498170786e-05,53965.3462386567,125.814838781809,4.79889659995183,27.6845164830651,41.334812157498,6.81748389328737
115 sec,0.0017076772872731,6.37109068967343e-05,39234.3671405713,120.284961983585,3.97034969290996,28.3377473408549,51.2959743919268,16.1091684355295
115.2 sec,0.00426474719411371,7.10801461248277e-05,154728.566427796,118.039140510894,9.91553722631438,24.328639595806,34.0364260676728,15.514828758194
115.4 sec,0.00426474719411371,7.10801461248277e-05,154728.566427796,118.039140510894,9.91553722631438,24.328639595806,34.0364260676728,15.514828758194
115.6 sec,0.00550467227643115,7.83147939462088e-05,213034.715545697,107.434032865944,12.7983630427024,10,20,0
115.8 sec,0,6.20948262346933e-05,-32933.4570290235,103.239188948205,0,23.7590365837923,24.9502910039113,40
116 sec,0,6.20948262346933e-05,-32933.4570290235,103.239188948205,0,23.7590365837923,24.9502910039113,40
116.2 sec,0.00515307609885508,7.33006525390196e-05,196142.616983467,114.075501873923,11.9809019298381,23.5213126498462,60,34.4554827241001
116.4 sec,0.00340767209525918,6.88469517901743e-05,115936.309884191,118.759160380055,7.9228376214776,24.3018218475661,32.4136104839332,0
116.6 sec,0.00340767209525918,6.88469517901743e-05,115936.309884191,118.759160380055,7.9228376214776,24.3018218475661,32.4136104839332,0
116.8 sec,0.00140157044484837,6.92640599423667e-05,29813.0838663801,101.749488179297,3.25865128427246,10,42.6226858337005,29.8878115032306
117 sec,0.00860215053763441,8.42344092971917e-05,352971.75094698,106.569878467905,20,15.0724178896944,38.369980657152,40
117.2 sec,0.00860215053763441,8.42344092971917e-05,352971.75094698,106.569878467905,20,15.0724178896944,38.369980657152,40
117.4 sec,0.00622044035990265,7.69465736450942e-05,243391.251111455,114.958591583731,14.4625238367737,18.7858892982895,26.0117456963498,6.36609877537467
117.6 sec,0.00407961301171071,7.39823296081883e-05,149804.897228297,105.336506598786,9.4851002522274,11.0485728514814,20,26.6028134420785
117.8 sec,0.00407961301171071,7.39823296081883e-05,149804.897228297,105.336506598786,9.4851002522274,11.0485728514814,20,26.6028134420785
118 sec,0.00835627580234007,8.42494191608153e-05,339450.592324336,112.797437951194,19.4283412404407,12.4404620773376,48.2455800761623,0
118.2 sec,0.000502932437272859,6.46206730242123e-05,-11728.5854233797,108.33734506338,1.1693179166594,27.6377137395329,20,21.3614572475784
118.4 sec,0.000502932437272859,6.46206730242123e-05,-11728.5854233797,108.33734506338,1.1693179166594,27.6377137395329,20,21.3614572475784
118.6 sec,0.00461445787455454,7.20486755267775e-05,172661.416589964,111.428542587929,10.7286145583393,23.5329299681982,39.6465811473183,40
118.8 sec,0,6.36677762189162e-05,-35394.6105341136,111.214314601232,0,40,32.8625290021693,20.5079766443262
119 sec,0,6.36677762189162e-05,-35394.6105341136,111.214314601232,0,40,32.8625290021693,20.5079766443262
119.2 sec,0.00236844616072649,6.45246458096747e-05,68866.4484406292,120.918183602172,5.50663732368909,35.7895743879903,58.7974200992578,18.8688567983422
119.4 sec,0.00499220577299578,7.29441262377e-05,189301.941096952,112.714891555105,11.6068784222152,34.6414459789191,20,27.339640639906
119.6 sec,0.00499220577299578,7.29441262377e-05,189301.941096952,112.714891555105,11.6068784222152,34.6414459789191,20,27.339640639906
119.8 sec,0.00335507593792801,6.90138018530197e-05,115792.23319256,112.353659283365,7.80055155568263,29.5769504937158,21.2696808549867,29.9132668612539
120 sec,0.00302481456310172,7.23405761093705e-05,100235.657865935,110.905558416199,7.03269385921151,10,60,0.629742515106715
120.2 sec,0.00302481456310172,7.23405761093705e-05,100235.657865935,110.905558416199,7.03269385921151,10,60,0.629742515106715
120.4 sec,0,6.32080625537898e-05,-33850.7036011111,106.625891506403,0,34.4943900065063,47.8181628126921,38.5102157281333
120.6 sec,0.00403414716398203,7.06378321355112e-05,146819.549024222,110.496105800518,9.37939215625821,40,20,34.0801581945616
120.8 sec,0.00403414716398203,7.06378321355112e-05,146819.549024222,110.496105800518,9.37939215625821,40,20,34.0801581945616
121 sec,0.00613406230414308,7.98926737605077e-05,240625.539158891,109.245222436249,14.2616948571327,10,28.0116825279506,5.5142096939756
121.2 sec,0.00171785738532539,6.73233427001811e-05,42037.3871152669,111.075780383506,3.99401842088152,10.9778415018841,20,0
121.4 sec,0.00171785738532539,6.73233427001811e-05,42037.3871152669,111.075780383506,3.99401842088152,10.9778415018841,20,0
121.6 sec,0.00063660482560659,6.48999023382342e-05,-5543.92747625657,107.791519110033,1.48010621953532,40,20,24.1291592210973
121.8 sec,0.00540617951736973,7.39144106775107e-05,207691.438017169,113.551500573123,12.5693673778846,24.0499105917103,20,24.0051359458718
122 sec,0.00540617951736973,7.39144106775107e-05,207691.438017169,113.551500573123,12.5693673778846,24.0499105917103,20,24.0051359458718
122.2 sec,0.00860215053763441,8.41434037096289e-05,352886.136012524,106.92388385432,20,15.3032191673757,53.8816567463711,40
122.4 sec,0.00568103073893226,7.83473898191158e-05,221180.045845128,107.219388531216,13.2083964680175,11.02464294453,20.7900530858211,18.0362479265515
122.6 sec,0.00568103073893226,7.83473898191158e-05,221180.045845128,107.219388531216,13.2083964680175,11.02464294453,20.7900530858211,18.0362479265515
122.8 sec,0,6.38136015414787e-05,-36027.3685486762,112.927478313031,0,34.130024412841,42.6024959673477,13.6474790930526
123 sec,0.00427200669715559,7.53475205057772e-05,156621.386016519,110.043453443291,9.93241557088673,10,54.5081586243486,15.3352359230001
123.2 sec,0.00427200669715559,7.53475205057772e-05,156621.386016519,110.043453443291,9.93241557088673,10,54.5081586243486,15.3352359230001
123.4 sec,1.51506023816419e-05,6.33135896610875e-05,-33352.2789927173,107.301189144046,0.0352251505373173,30.147328014305,58.5021657989182,36.983084108481
123.6 sec,0.00570314196480767,7.43517026923736e-05,219330.690765239,118.175111846972,13.2598050681778,37.4623881566086,35.054037293753,15.3520448304553
123.8 sec,0.00570314196480767,7.43517026923736e-05,219330.690765239,118.175111846972,13.2598050681778,37.4623881566086,35.054037293753,15.3520448304553
124 sec,0.000550295529774424,6.77272573446939e-05,-9615.0553561573,105.447143051096,1.27943710672553,11.9770234181018,30.1650834359213,7.15685931422228
124.2 sec,0.00558699006163665,7.70559050726067e-05,215192.546031052,112.780674416031,12.9897518933052,13.9814113782325,30.5080817031333,0
124.4 sec,0.00558699006163665,7.70559050726067e-05,215192.546031052,112.780674416031,12.9897518933052,13.9814113782325,30.5080817031333,0
124.6 sec,0.00700988925539321,7.76261108192811e-05,278926.71631503,115.918359393582,16.2979925187892,40,27.6260884448724,21.9985825650659
124.8 sec,0.00764192803495005,7.92512943492219e-05,306167.642740963,118.433694631834,17.7674826812589,20.784905147602,50.4310935196413,0
125 sec,0.00764192803495005,7.92512943492219e-05,306167.642740963,118.433694631834,17.7674826812589,20.784905147602,50.4310935196413,0
125.2 sec,0.00759602023631155,7.9111405853963e-05,305998.858841614,114.018646628736,17.6607470494243,40,20,21.7410107355641
125.4 sec,0.00371015103546346,6.94573330311674e-05,129445.471921758,118.989710501741,8.62610115745255,40,34.8647635385532,4.10460206041521
125.6 sec,0.00371015103546346,6.94573330311674e-05,129445.471921758,118.989710501741,8.62610115745255,40,34.8647635385532,4.10460206041521
125.8 sec,0.000837683244523954,6.58495895839547e-05,1454.09510595887,113.380182998399,1.94761354351819,40,37.8531479448148,0
126 sec,0.00305050716009869,7.24031321376133e-05,101388.547891238,110.910363749413,7.09242914722946,10,58.480490217675,0.394592534962482
126.2 sec,0.00305050716009869,7.24031321376133e-05,101388.547891238,110.910363749413,7.09242914722946,10,58.480490217675,0.394592534962482
